0.0534182,1248.52
0.160255,1169.13
0.267091,1183.02
0.373927,1253.42
0.480764,1247.98
0.5876,1223.12
0.694437,1221.92
0.801273,1238.1
0.90811,1226.42
1.01495,1195.69
1.12178,1209.06
1.22862,1223.06
1.33546,1228.37
1.44229,1206.95
1.54913,1201.12
1.65596,1203.98
1.7628,1231.88
1.86964,1256.38
1.97647,1179.34
2.08331,1153.08
2.19015,1256.33
2.29698,1265.05
2.40382,1180.4
2.51066,1197.78
2.61749,1211.25
2.72433,1201.16
2.83117,1229.71
2.938,1235.89
3.04484,1217.65
3.15167,1223.72
3.25851,1245.37
3.36535,1234.8
3.47218,1232.89
3.57902,1213.84
3.68586,1195.8
3.79269,1168.67
3.89953,1194.14
4.00637,1254.66
4.1132,1267.05
4.22004,1189.14
4.32687,1164.5
4.43371,1207.73
4.54055,1271.71
4.64738,1269.56
4.75422,1201.1
4.86106,1180.18
4.96789,1223.77
5.07473,1242.5
5.18157,1198.15
5.2884,1223.09

