0.0528223,1274.58
0.158467,1260.53
0.264111,1267.8
0.369756,1278.99
0.475401,1244.26
0.581045,1241.28
0.68669,1308.01
0.792334,1306.33
0.897979,1219.45
1.00362,1222.31
1.10927,1276.17
1.21491,1306.08
1.32056,1295.39
1.4262,1250.32
1.53185,1242.33
1.63749,1280.88
1.74314,1278.9
1.84878,1236.92
1.95442,1243.92
2.06007,1276.51
2.16571,1298.58
2.27136,1280.32
2.377,1264.71
2.48265,1271.51
2.58829,1253.24
2.69394,1250.57
2.79958,1270.66
2.90523,1290.51
3.01087,1260.92
3.11651,1242.95
3.22216,1261.04
3.3278,1287.25
3.43345,1297.73
3.53909,1246.55
3.64474,1226.68
3.75038,1290.16
3.85603,1303.32
3.96167,1248.91
4.06732,1242.98
4.17296,1244.04
4.2786,1259.55
4.38425,1297.2
4.48989,1304.83
4.59554,1247.22
4.70118,1237.62
4.80683,1272.72
4.91247,1271.1
5.01812,1235.13
5.12376,1241.51
5.22941,1264.5

