0.0514897,1357.29
0.154469,1380.42
0.257448,1377.95
0.360428,1397.65
0.463407,1371.61
0.566386,1454.79
0.669366,1489.87
0.772345,1394.83
0.875324,1346.28
0.978304,1261.83
1.08128,1355.54
1.18426,1410.97
1.28724,1267.84
1.39022,1313.49
1.4932,1446.11
1.59618,1450.66
1.69916,1376.27
1.80214,1321.24
1.90512,1296.81
2.0081,1280.56
2.11108,1306.16
2.21406,1435.22
2.31703,1384.72
2.42001,1415.62
2.52299,1382.08
2.62597,1284
2.72895,1367.15
2.83193,1457.59
2.93491,1425.14
3.03789,1351.54
3.14087,1347.97
3.24385,1408.18
3.34683,1401.68
3.44981,1326.91
3.55279,1239.66
3.65577,1297.63
3.75875,1325.13
3.86172,1424.21
3.9647,1449.58
4.06768,1374.62
4.17066,1328.98
4.27364,1328.36
4.37662,1379.6
4.4796,1408.51
4.58258,1310.52
4.68556,1346.01
4.78854,1423.4
4.89152,1396.06
4.9945,1348.03
5.09748,1331.88

