0.0564925,1040.36
0.169478,1019.12
0.282463,1049.25
0.395448,1075.34
0.508433,1044.42
0.621418,1040.57
0.734403,1047.42
0.847388,1036.73
0.960373,1031.55
1.07336,1045.92
1.18634,1019.74
1.29933,1013.17
1.41231,1051.98
1.5253,1055.7
1.63828,1036.09
1.75127,1010.9
1.86425,1017.38
1.97724,1034.21
2.09022,1052.52
2.20321,1042.32
2.31619,1034.85
2.42918,1041.59
2.54216,1041.16
2.65515,1033.7
2.76813,1045.39
2.88112,1053.07
2.9941,1043.53
3.10709,1027.11
3.22007,1011.05
3.33306,1022.02
3.44604,1049.45
3.55903,1056.93
3.67201,1052.46
3.785,1038.94
3.89798,1031.63
4.01097,1038.6
4.12396,1029.66
4.23694,1022.22
4.34993,1035.68
4.46291,1050.03
4.5759,1031.8
4.68888,1006.5
4.80187,1019.59
4.91485,1032.35
5.02784,1020.05
5.14082,1025.29
5.25381,1065.28
5.36679,1054.51
5.47978,1024.64
5.59276,1038.33

