101.325,1298.8,298.22,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
101.325,1298.7,298.09,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
101.325,1303.8,298.2,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
25,1298.500588,1303.8,1292,2.605118689,,1038.80047
 ,,,,,,
101.325,1383.6,298.15,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
101.325,1383.6,298.15,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
101.325,1387.1,298.15,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
101.325,1384.05,298.15,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
101.325,1383.6,298.15,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
101.325,1385.3,298.15,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
101.325,1385.3,298.15,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
101.325,1385.3,298.15,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
101.325,1383.6,298.15,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
101,1384,298.15,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
101.325,1385.9,298.15,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
26,1384.668182,1387.1,1383.6,1.184118391,,1107.734546
 ,,,,,,
101.325,1314.33,298.15,1-butylpyridinium trifluoromethanesulfonate,,,
101.325,1314.33,298.15,1-butylpyridinium trifluoromethanesulfonate,,,
27,1314.33,1314.33,1314.33,,,1051.464
,,,,,,
101.325,1252.01,298.15,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,,,
101.325,1252.71,298.15,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,,,
101.325,1252.71,298.15,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,,,
101.325,1252.8,298.15,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,,,
101,1252.98,298.15,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,,,
101.325,1252.26,298.15,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,,,
101.325,1252.71,298.15,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,,,
101.325,1252,298.15,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,,,
101.325,1252.4,298.15,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,,,
28,1252.508889,1252.98,1252,0.355262032,,1002.007111
,,,,,,
101.325,1234,298.15,1-ethyl-3-methylimidazolium methanesulfonate,,,
101.325,1234,298.15,1-ethyl-3-methylimidazolium methanesulfonate,,,
101.325,1243.8,298.15,1-ethyl-3-methylimidazolium methanesulfonate,,,
101.325,1239.96,298.15,1-ethyl-3-methylimidazolium methanesulfonate,,,
101.325,1241,298.15,1-ethyl-3-methylimidazolium methanesulfonate,,,
101.325,1241.6,298.15,1-ethyl-3-methylimidazolium methanesulfonate,,,
101.325,1241.5,298.15,1-ethyl-3-methylimidazolium methanesulfonate,,,
101.325,1242.4,298.15,1-ethyl-3-methylimidazolium methanesulfonate,,,
29,1239.7825,1243.8,1234,3.734647622,,991.826
,,,,,,
101.325,1277.4,298.15,1-ethyl-3-methylimidazolium methylsulfate,,,
101.325,1277.4,298.15,1-ethyl-3-methylimidazolium methylsulfate,,,
101.325,1280.81,298.15,1-ethyl-3-methylimidazolium methylsulfate,,,
101.325,1361,298.15,1-ethyl-3-methylimidazolium methylsulfate,,,
101,1279.8,298.15,1-ethyl-3-methylimidazolium methylsulfate,,,
101,1286,298.15,1-ethyl-3-methylimidazolium methylsulfate,,,
101.325,1282.1,298.03,1-ethyl-3-methylimidazolium methylsulfate,,,
101.325,1287.8,298.15,1-ethyl-3-methylimidazolium methylsulfate,,,
101.325,1292,298.15,1-ethyl-3-methylimidazolium methylsulfate,,,
101.325,1263,298.15,1-ethyl-3-methylimidazolium methylsulfate,,,
101.325,1280.81,298.15,1-ethyl-3-methylimidazolium methylsulfate,,,
101.325,1286.02,298.15,1-ethyl-3-methylimidazolium methylsulfate,,,
30,1287.845,1361,1263,24.13566637,,1030.276
,,,,,,
101,1346.12,298.15,1-methylpyridinium methylsulfate,,,
101.325,1344.8,298.15,1-methylpyridinium methylsulfate,,,
31,1345.46,1346.12,1344.8,,,1076.368
,,,,,,
101.325,1046.7,298.15,1-butyl-3-methylimidazolium tricyanomethane,,,
101.325,1046.7,298.15,1-butyl-3-methylimidazolium tricyanomethane,,,
101.325,1046.8,298.15,1-butyl-3-methylimidazolium tricyanomethane,,,
101,1046.2,298.15,1-butyl-3-methylimidazolium tricyanomethane,,,
101.325,1047.23,298.15,1-butyl-3-methylimidazolium tricyanomethane,,,
101.325,1047.5,298.15,1-butyl-3-methylimidazolium tricyanomethane,,,
33,1046.855,1047.5,1046.2,0.455357003,,837.484
,,,,,,
101.325,1118,298.1,1-ethyl-3-methylimidazolium thiocyanate,,,
101.325,1115.79,298.15,1-ethyl-3-methylimidazolium thiocyanate,,,
101.325,1115.96,298.15,1-ethyl-3-methylimidazolium thiocyanate,,,
101.325,1116,298.15,1-ethyl-3-methylimidazolium thiocyanate,,,
101.325,1117,298.15,1-ethyl-3-methylimidazolium thiocyanate,,,
101.325,1115.5,298.15,1-ethyl-3-methylimidazolium thiocyanate,,,
101.325,1117,298.15,1-ethyl-3-methylimidazolium thiocyanate,,,
101.325,1117,298.15,1-ethyl-3-methylimidazolium thiocyanate,,,
34,1116.53125,1118,1115.5,0.84835029,,893.225
,,,,,,
101.325,1061.7,298.15,2-octylisoquinolinium thiocyanate,,,
101.325,1061.7,298.15,2-octylisoquinolinium thiocyanate,,,
35,1061.7,1061.7,1061.7,,,849.36
 ,,,,,,
101.325,1053,298.15,1-butyl-3-methylimidazolium acetate,,,
101.325,1053,298.15,1-butyl-3-methylimidazolium acetate,,,
101.325,1052.7,298.15,1-butyl-3-methylimidazolium acetate,,,
101,1097,298.15,1-butyl-3-methylimidazolium acetate,,,
101.325,1053.2,298.15,1-butyl-3-methylimidazolium acetate,,,
101,1052,298.15,1-butyl-3-methylimidazolium acetate,,,
101.325,1052.6,298.15,1-butyl-3-methylimidazolium acetate,,,
101.325,1056,298.15,1-butyl-3-methylimidazolium acetate,,,
101,1047.4,298.15,1-butyl-3-methylimidazolium acetate,,,
101.325,1052.63,298.15,1-butyl-3-methylimidazolium acetate,,,
101.325,1052.3,298.15,1-butyl-3-methylimidazolium acetate,,,
101,1052.6,298.15,1-butyl-3-methylimidazolium acetate,,,
36,1056.2025,1097,1047.4,12.98728338,,844.962
,,,,,,
101.325,1027,298.15,1-ethyl-3-methylimidazolium acetate,,,
101.325,1099,298.15,1-ethyl-3-methylimidazolium acetate,,,
101.325,1099.02,298.15,1-ethyl-3-methylimidazolium acetate,,,
101,1144,298.15,1-ethyl-3-methylimidazolium acetate,,,
101.325,1099.7,298.15,1-ethyl-3-methylimidazolium acetate,,,
101,1102,298.1,1-ethyl-3-methylimidazolium acetate,,,
101,1098.3,298.15,1-ethyl-3-methylimidazolium acetate,,,
101,1099.04,298.15,1-ethyl-3-methylimidazolium acetate,,,
101,1099,298.15,1-ethyl-3-methylimidazolium acetate,,,
101.325,1098,298.15,1-ethyl-3-methylimidazolium acetate,,,
101,1100.8,298.15,1-ethyl-3-methylimidazolium acetate,,,
101.325,1109,298.15,1-ethyl-3-methylimidazolium acetate,,,
101,1099,298.15,1-ethyl-3-methylimidazolium acetate,,,
101,1101.9,298.15,1-ethyl-3-methylimidazolium acetate,,,
