0.0519855,1229.02
0.155956,1285.08
0.259927,1318.07
0.363898,1272.08
0.467869,1388.6
0.57184,1434.11
0.675811,1412.61
0.779782,1335.11
0.883753,1346.08
0.987724,1347.49
1.0917,1401.78
1.19567,1361.8
1.29964,1277.04
1.40361,1238.74
1.50758,1285.05
1.61155,1231.38
1.71552,1167.38
1.81949,1289.4
1.92346,1444.62
2.02743,1411.69
2.13141,1311.32
2.23538,1297.79
2.33935,1370.94
2.44332,1460.86
2.54729,1443.84
2.65126,1452.29
2.75523,1301.78
2.8592,1222.44
2.96317,1286.97
3.06714,1269.13
3.17112,1332.65
3.27509,1247.63
3.37906,1299.54
3.48303,1346.44
3.587,1327.02
3.69097,1388.44
3.79494,1277.36
3.89891,1153.76
4.00288,1235.78
4.10685,1395.3
4.21083,1337.44
4.3148,1279.86
4.41877,1288.77
4.52274,1367.48
4.62671,1281.63
4.73068,1339.14
4.83465,1362.79
4.93862,1394.56
5.04259,1368.06
5.14656,1228.76

