0.0507196,1361.08
0.152159,1380.9
0.253598,1481.24
0.355037,1479.68
0.456477,1400.82
0.557916,1369.65
0.659355,1446.15
0.760794,1501.29
0.862234,1498.93
0.963673,1424.62
1.06511,1324.85
1.16655,1325.89
1.26799,1425.81
1.36943,1535.86
1.47087,1508.95
1.57231,1418.1
1.67375,1384.89
1.77519,1367.92
1.87663,1432.03
1.97807,1437.71
2.0795,1459.21
2.18094,1431.35
2.28238,1426.26
2.38382,1473.16
2.48526,1488.39
2.5867,1408.54
2.68814,1410.96
2.78958,1388.02
2.89102,1395.24
2.99246,1435.02
3.0939,1428.59
3.19534,1402.32
3.29678,1439.91
3.39821,1445.22
3.49965,1439.71
3.60109,1408.2
3.70253,1384.61
3.80397,1441.16
3.90541,1461.1
4.00685,1371.47
4.10829,1369.7
4.20973,1396.27
4.31117,1427.92
4.41261,1439.63
4.51405,1454.55
4.61549,1460.11
4.71692,1451.99
4.81836,1426.95
4.9198,1429.33
5.02124,1400.96

