0.0565386,1015.86
0.169616,984.031
0.282693,984.284
0.39577,1029.01
0.508847,1011.8
0.621924,992.21
0.735001,980.086
0.848078,986.937
0.961156,985.953
1.07423,1016.22
1.18731,1108.79
1.30039,1108.2
1.41346,1027.76
1.52654,1079.09
1.63962,1112.58
1.7527,1051.22
1.86577,996.878
1.97885,993.453
2.09193,1016.6
2.205,1012.58
2.31808,972.131
2.43116,961.45
2.54424,979.547
2.65731,979.176
2.77039,981.971
2.88347,991.996
2.99654,1080.1
3.10962,1084.26
3.2227,1014.95
3.33578,939.431
3.44885,997.871
3.56193,1113.52
3.67501,1010.76
3.78808,953.893
3.90116,1121.27
4.01424,1106.15
4.12732,999.295
4.24039,989.851
4.35347,1144.69
4.46655,1072.32
4.57962,967.681
4.6927,1040.2
4.80578,1051.54
4.91886,1021.18
5.03193,1019.72
5.14501,1045.71
5.25809,1018.71
5.37116,986.504
5.48424,985.369
5.59732,1033.03

