0.050352,1476.56
0.151056,1435.91
0.25176,1447.24
0.352464,1482.79
0.453168,1417.25
0.553872,1398.47
0.654575,1488.7
0.755279,1520.74
0.855983,1497.31
0.956687,1407.35
1.05739,1426.04
1.1581,1468.24
1.2588,1505.15
1.3595,1497.76
1.46021,1487.35
1.56091,1488.44
1.66161,1521.7
1.76232,1471.6
1.86302,1429.43
1.96373,1381.4
2.06443,1459.51
2.16513,1562.39
2.26584,1568.8
2.36654,1472.99
2.46725,1471.87
2.56795,1491.31
2.66865,1440.28
2.76936,1400.37
2.87006,1456.17
2.97077,1542.42
3.07147,1553.84
3.17217,1470.76
3.27288,1393.43
3.37358,1377.84
3.47429,1450.85
3.57499,1477.63
3.67569,1477.49
3.7764,1514.68
3.8771,1529.63
3.9778,1491
4.07851,1430.58
4.17921,1419.92
4.27992,1520.9
4.38062,1528.43
4.48132,1446.48
4.58203,1376.95
4.68273,1436.79
4.78344,1470.6
4.88414,1532.79
4.98484,1527.39

