0.0525836,1272.02
0.157751,1272.17
0.262918,1250.38
0.368085,1228.17
0.473253,1269.25
0.57842,1293.9
0.683587,1286.84
0.788754,1270.36
0.893922,1281.62
0.999089,1284.67
1.10426,1281.72
1.20942,1301.49
1.31459,1331.51
1.41976,1260.8
1.52493,1204.36
1.63009,1259.44
1.73526,1346.6
1.84043,1299.63
1.94559,1233.31
2.05076,1283.49
2.15593,1305.45
2.2611,1264.01
2.36626,1272.62
2.47143,1302.89
2.5766,1282.7
2.68176,1233.24
2.78693,1254.38
2.8921,1272.75
2.99727,1256.63
3.10243,1268.29
3.2076,1267.82
3.31277,1291.01
3.41794,1332.13
3.5231,1310.73
3.62827,1260.04
3.73344,1288.49
3.8386,1364.5
3.94377,1337.09
4.04894,1256.1
4.15411,1226.59
4.25927,1239.21
4.36444,1305.83
4.46961,1335.35
4.57478,1299.73
4.67994,1260
4.78511,1255.33
4.89028,1288.68
4.99544,1277.69
5.10061,1247.72
5.20578,1248.71
