0.0521029,1312.64
0.156309,1306.15
0.260514,1196.5
0.36472,1285.59
0.468926,1336.04
0.573132,1266.3
0.677338,1258.91
0.781543,1337.32
0.885749,1345.39
0.989955,1358.33
1.09416,1358
1.19837,1301.1
1.30257,1345.98
1.40678,1362.03
1.51098,1375.99
1.61519,1398.87
1.7194,1440.85
1.8236,1345.99
1.92781,1267.74
2.03201,1266
2.13622,1291.47
2.24042,1274.71
2.34463,1380.12
2.44884,1397.38
2.55304,1313.98
2.65725,1369.61
2.76145,1384.89
2.86566,1280.26
2.96987,1227.17
3.07407,1295.88
3.17828,1345.01
3.28248,1245.59
3.38669,1230.82
3.49089,1250.79
3.5951,1362.37
3.69931,1266.89
3.80351,1280.9
3.90772,1305.08
4.01192,1336.78
4.11613,1496.3
4.22034,1416.81
4.32454,1337.78
4.42875,1333.57
4.53295,1387.55
4.63716,1361.2
4.74136,1318.3
4.84557,1322.92
4.94978,1254.93
5.05398,1215.58
5.15819,1163.86
