0.0505225,1447.59
0.151568,1438.93
0.252613,1445.21
0.353658,1495.57
0.454703,1514.89
0.555748,1481.2
0.656793,1409.39
0.757838,1395.83
0.858883,1460.29
0.959928,1465.62
1.06097,1480.4
1.16202,1462.69
1.26306,1448.14
1.36411,1445.22
1.46515,1428.33
1.5662,1407.04
1.66724,1477.58
1.76829,1540.46
1.86933,1483.54
1.97038,1444.62
2.07142,1416.93
2.17247,1398.89
2.27351,1407.4
2.37456,1462.59
2.4756,1527.67
2.57665,1527.36
2.67769,1434.34
2.77874,1378.95
2.87978,1373.86
2.98083,1415.34
3.08187,1506.14
3.18292,1586.94
3.28396,1527.5
3.38501,1413.36
3.48605,1388.61
3.5871,1421.76
3.68814,1443.19
3.78919,1437.91
3.89023,1523.05
3.99128,1550.34
4.09233,1492.18
4.19337,1374.05
4.29442,1324.85
4.39546,1405.33
4.49651,1507.39
4.59755,1566.29
4.6986,1502.99
4.79964,1440.34
4.90069,1408.47
5.00173,1433.73
