0.056496,1035.05
0.169488,1034.24
0.28248,1031.21
0.395472,1049.43
0.508464,1033.97
0.621456,1025.67
0.734448,1049.69
0.84744,1039.74
0.960431,1015.89
1.07342,1038.3
1.18642,1057.86
1.29941,1036.97
1.4124,1041.21
1.52539,1044.17
1.63838,1032.66
1.75137,1027.44
1.86437,1044.99
1.97736,1045.93
2.09035,1020.16
2.20334,1031.44
2.31633,1049.34
2.42933,1051.22
2.54232,1047.21
2.65531,1020.65
2.7683,1024.89
2.88129,1054.17
2.99429,1054.04
3.10728,1020.16
3.22027,1014.56
3.33326,1029.19
3.44625,1053.26
3.55925,1048.04
3.67224,1049.67
3.78523,1046.23
3.89822,1015.24
4.01121,1009.97
4.12421,1035.1
4.2372,1053.66
4.35019,1043.86
4.46318,1042.72
4.57617,1053.3
4.68917,1047.18
4.80216,1027.61
4.91515,1013.09
5.02814,1019.09
5.14113,1045.8
5.25413,1031.21
5.36712,1035.54
5.48011,1052.43
5.5931,1034
