0.0503321,1480.92
0.150996,1436.3
0.25166,1407.32
0.352325,1432.43
0.452989,1420.12
0.553653,1479.71
0.654317,1513.09
0.754981,1454.75
0.855646,1428.11
0.95631,1423.25
1.05697,1446.51
1.15764,1505.46
1.2583,1547.57
1.35897,1489.72
1.45963,1406.6
1.56029,1363.66
1.66096,1416.13
1.76162,1480.89
1.86229,1458.68
1.96295,1478.48
2.06362,1514.08
2.16428,1488.26
2.26494,1427.47
2.36561,1410.05
2.46627,1467.18
2.56694,1473.2
2.6676,1485.11
2.76827,1550.63
2.86893,1538.44
2.96959,1422.79
3.07026,1364.83
3.17092,1419.3
3.27159,1504.97
3.37225,1503.43
3.47291,1510.83
3.57358,1473.03
3.67424,1412.55
3.77491,1381.31
3.87557,1431.39
3.97624,1441.18
4.0769,1467.79
4.17756,1491.48
4.27823,1492.19
4.37889,1443.33
4.47956,1411.44
4.58022,1441.51
4.68088,1461.56
4.78155,1471.99
4.88221,1469.8
4.98288,1488.76
