0.0500107,1540.98
0.150032,1564.34
0.250054,1514.46
0.350075,1484.85
0.450097,1459.13
0.550118,1451.97
0.650139,1468.86
0.750161,1518.67
0.850182,1499.99
0.950204,1512.28
1.05023,1534.32
1.15025,1534.79
1.25027,1432.64
1.35029,1402.76
1.45031,1480.1
1.55033,1574.62
1.65035,1583.53
1.75038,1495.39
1.8504,1433.48
1.95042,1437.98
2.05044,1500.4
2.15046,1531.87
2.25048,1518.92
2.3505,1495.78
2.45053,1501.36
2.55055,1502
2.65057,1500.14
2.75059,1453.73
2.85061,1452.43
2.95063,1513.89
3.05065,1579.5
3.15068,1547.43
3.2507,1482.8
3.35072,1416.55
3.45074,1435.13
3.55076,1532.72
3.65078,1585.01
3.7508,1516.88
3.85083,1464.7
3.95085,1465.75
4.05087,1470.91
4.15089,1482.27
4.25091,1495.54
4.35093,1499.94
4.45095,1518.81
4.55098,1548.86
4.651,1521.7
4.75102,1463.42
4.85104,1424.68
4.95106,1460.18
