0.0564298,1040.14
0.169289,1037.58
0.282149,1043.16
0.395009,1064.06
0.507868,1053.33
0.620728,1046.78
0.733588,1045.9
0.846447,995.969
0.959307,994.697
1.07217,1049.79
1.18503,1055.09
1.29789,1026.76
1.41075,1049.89
1.5236,1076.43
1.63646,1057.67
1.74932,1035.65
1.86218,1046.38
1.97504,1047.73
2.0879,1023.79
2.20076,1013.88
2.31362,1036.49
2.42648,1057.59
2.53934,1030.07
2.6522,1010.54
2.76506,1031.46
2.87792,1051.16
2.99078,1037.94
3.10364,1060.92
3.2165,1048.15
3.32936,1043.39
3.44222,1056.78
3.55508,1049.41
3.66794,1039.33
3.7808,1063.84
3.89366,1047.2
4.00652,1018.7
4.11938,1007.64
4.23224,1034.12
4.3451,1041.44
4.45795,1032.19
4.57081,1045.19
4.68367,1046.83
4.79653,1076.62
4.90939,1070.93
5.02225,1006.85
5.13511,996.065
5.24797,1039.41
5.36083,1043.89
5.47369,1033.51
5.58655,1022.36
