0.0516998,1409.83
0.155099,1357.47
0.258499,1308.24
0.361898,1402.72
0.465298,1450.03
0.568698,1357.16
0.672097,1289.71
0.775497,1326.16
0.878896,1355.16
0.982296,1318.34
1.0857,1291.01
1.18909,1333.38
1.29249,1366.65
1.39589,1394.88
1.49929,1384
1.60269,1359.85
1.70609,1377.58
1.80949,1353.47
1.91289,1352.89
2.01629,1397.08
2.11969,1389.56
2.22309,1365.84
2.32649,1296.48
2.42989,1314.51
2.53329,1323.23
2.63669,1260.02
2.74009,1226.95
2.84349,1284.72
2.94689,1400.51
3.05029,1423.54
3.15369,1346.26
3.25709,1296.53
3.36049,1400.8
3.46389,1454.96
3.56728,1422.6
3.67068,1392.99
3.77408,1417.78
3.87748,1378.77
3.98088,1323.45
4.08428,1339.58
4.18768,1320.44
4.29108,1282.83
4.39448,1283.04
4.49788,1302.32
4.60128,1336.38
4.70468,1351.31
4.80808,1355.44
4.91148,1347.06
5.01488,1384.42
5.11828,1409.54
