0.0506923,1452.55
0.152077,1417.98
0.253462,1472.38
0.354846,1431.22
0.456231,1439.01
0.557616,1475.28
0.659001,1462.83
0.760385,1444.41
0.86177,1399.56
0.963155,1419.41
1.06454,1460.85
1.16592,1508.69
1.26731,1355.71
1.36869,1404.93
1.47008,1453
1.57146,1460.05
1.67285,1406.95
1.77423,1463.45
1.87562,1410.94
1.977,1442.72
2.07839,1447.45
2.17977,1403.59
2.28116,1386.38
2.38254,1398.97
2.48393,1483.71
2.58531,1450.78
2.68669,1420.77
2.78808,1368.7
2.88946,1296.27
2.99085,1468.19
3.09223,1480.39
3.19362,1418.85
3.295,1533.43
3.39639,1430.95
3.49777,1320.36
3.59916,1468.82
3.70054,1505.21
3.80193,1550.18
3.90331,1409.77
4.0047,1371.16
4.10608,1420.49
4.20747,1493.09
4.30885,1501.56
4.41023,1303.21
4.51162,1389.65
4.613,1428.86
4.71439,1411.3
4.81577,1505.45
4.91716,1445.97
5.01854,1448.86
